택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
002P10230,경남 산청군,0,2,부산 서구,11,0,,경남 산청군,부산 서구,188,1
002P10231,전북 남원시,0,2,대구 동구,12,0,,전북 남원시,대구 동구,201,1
002P10232,충남 천안시 동남구,0,2,천안 우편집중국,4,16,경기 광주시,23,0,,충남 천안시 동남구,천안 우편집중국,30,1,천안 우편집중국,경기 광주시,142,1
002P10233,부산 수영구,0,2,부산 우편집중국,5,17,부산 동구,19,0,,부산 수영구,부산 우편집중국,60,3,부산 우편집중국,부산 동구,35,1
002P10237,충남 부여군,0,2,부천 우편집중국,13,25,인천 연수구,29,0,,충남 부여군,부천 우편집중국,228,1,부천 우편집중국,인천 연수구,70,2
002P10238,경북 영주시,0,2,대구 우편집중국,10,22,대구 남구,24,0,,경북 영주시,대구 우편집중국,163,1,대구 우편집중국,대구 남구,43,1
002P10245,경기 안산시 상록구,0,2,부천 우편집중국,6,18,경기 이천시,24,0,,경기 안산시 상록구,부천 우편집중국,71,1,부천 우편집중국,경기 이천시,130,1
002P10246,서울 구로구,0,2,인천 동구,6,0,,서울 구로구,인천 동구,80,1
002P10247,경남 창원시 마산회원구,0,2,순천 집중과,10,22,전남 여수시,24,0,,경남 창원시 마산회원구,순천 집중과,157,1,순천 집중과,전남 여수시,30,1
002P10248,서울 동대문구,0,2,동서울 우편집중국,6,18,서울 서초구,22,0,,서울 동대문구,동서울 우편집중국,84,1,동서울 우편집중국,서울 서초구,79,1
002P10250,경북 성주군,0,2,창원 우편집중국,8,20,경남 창원시 마산회원구,22,0,,경북 성주군,창원 우편집중국,127,1,창원 우편집중국,경남 창원시 마산회원구,30,2
002P10252,충북 청주시 청원구,0,2,원주 우편집중국,11,23,강원 평창군,27,0,,충북 청주시 청원구,원주 우편집중국,186,1,원주 우편집중국,강원 평창군,84,1
002P10253,경기 수원시 영통구,0,2,전남 순천시,20,0,,경기 수원시 영통구,전남 순천시,369,1
002P10257,경기 의정부시,0,2,충남 청양군,13,0,,경기 의정부시,충남 청양군,218,1
002P10266,경기 부천시,0,2,충남 금산군,15,0,,경기 부천시,충남 금산군,268,1
002P10267,경기 화성시,0,2,천안 우편집중국,7,19,충북 영동군,27,0,,경기 화성시,천안 우편집중국,104,1,천안 우편집중국,충북 영동군,164,1
002P10268,전남 순천시,0,2,서울 영등포구,22,0,,전남 순천시,서울 영등포구,399,1
002P10270,경남 남해군,0,2,진주 우편집중국,6,18,경남 거창군,24,0,,경남 남해군,진주 우편집중국,73,1,진주 우편집중국,경남 거창군,124,1
002P10271,대전 대덕구,0,2,충남 홍성군,12,0,,대전 대덕구,충남 홍성군,200,1
002P10272,경기 광주시,0,2,성남 우편집중국,6,18,인천 중구,22,0,,경기 광주시,성남 우편집중국,72,3,성남 우편집중국,인천 중구,84,1
002P10273,경남 밀양시,0,2,부산 우편집중국,6,18,경북 울진군,28,0,,경남 밀양시,부산 우편집중국,74,4,부산 우편집중국,경북 울진군,201,1
002P10275,경기 양주시,0,2,전남 강진군,25,0,,경기 양주시,전남 강진군,466,1
002P10276,전남 영광군,0,2,중부권 광역우편물류센터,13,25,충북 청주시 서원구,30,0,,전남 영광군,중부권 광역우편물류센터,219,1,중부권 광역우편물류센터,충북 청주시 서원구,100,1
002P10279,경북 구미시,0,2,중부권 광역우편물류센터,9,21,충남 금산군,23,0,,경북 구미시,중부권 광역우편물류센터,146,1,중부권 광역우편물류센터,충남 금산군,50,1
