택배번호,출발지,출발시간,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간,거리,통행량
003P10036,울산 중구,3,울산 우편집중국,0,0,2,2,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,17,0,0,경기 성남시 분당구,0,성남 우편집중국,경기 성남시 분당구,39.3,0
004P10001,광주 광산구,4,광주 우편집중국,0,0,14,1,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,30,0,0,경북 영주시,0,안동 우편집중국,경북 영주시,56.6,0
004P10002,경기 수원시 영통구,4,수원 우편집중국,0,0,2,2,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,18,0,0,경기 안산시 단원구,0,부천 우편집중국,경기 안산시 단원구,67.5,0
004P10003,서울 동작구,4,성남 우편집중국,0,0,6,1,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,22,0,0,충남 홍성군,0,천안 우편집중국,충남 홍성군,153.60000000000002,0
004P10004,전남 보성군,4,순천 집중과,0,0,4,2,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,20,0,0,강원 원주시,0,원주 우편집중국,강원 원주시,30.0,0
004P10005,충남 예산군,4,천안 우편집중국,0,0,7,1,중부권 광역우편물류센터,0,0,0,0,순천 집중과,0,23,0,0,전남 보성군,0,순천 집중과,전남 보성군,83.5,0
004P10006,대구 서구,4,대구 우편집중국,0,0,4,2,중부권 광역우편물류센터,0,0,0,0,고양 우편집중국,0,20,0,0,경기 파주시,0,고양 우편집중국,경기 파주시,48.099999999999994,0
004P10007,경남 함안군,4,창원 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,21,0,0,광주 광산구,0,광주 우편집중국,광주 광산구,202.4,0
004P10008,경기 수원시 팔달구,4,수원 우편집중국,0,0,8,2,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,24,0,0,전남 신안군,0,영암 우편집중국,전남 신안군,44.6,0
004P10009,인천 연수구,4,부천 우편집중국,0,0,8,1,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,24,0,0,대구 수성구,0,대구 우편집중국,대구 수성구,49.8,0
004P10010,경남 창원시 의창구,4,창원 우편집중국,0,0,3,2,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,19,0,0,경남 산청군,0,진주 우편집중국,경남 산청군,82.0,0
004P10011,울산 동구,4,울산 우편집중국,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,18,0,0,경기 화성시,0,수원 우편집중국,경기 화성시,110.39999999999998,0
004P10012,서울 강서구,4,부천 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,19,0,0,세종특별자치시,0,대전 우편집중국,세종특별자치시,56.1,0
004P10013,전남 진도군,4,영암 우편집중국,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,18,0,0,전북 무주군,0,천안 우편집중국,전북 무주군,174.70000000000002,0
004P10014,대구 수성구,4,대구 우편집중국,0,0,5,3,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,21,0,0,경남 거창군,0,진주 우편집중국,경남 거창군,124.0,0
004P10015,경기 가평군,4,동서울 우편집중국,0,0,14,1,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,30,0,0,충남 금산군,0,천안 우편집중국,충남 금산군,153.8,0
004P10016,서울 광진구,4,동서울 우편집중국,0,0,2,2,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,18,0,0,충북 청주시 흥덕구,0,청주 우편집중국,충북 청주시 흥덕구,43.7,0
004P10017,경기 수원시 팔달구,4,수원 우편집중국,0,0,8,2,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,24,0,0,충북 보은군,0,청주 우편집중국,충북 보은군,86.9,0
004P10018,충남 금산군,4,천안 우편집중국,0,0,12,1,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,28,0,0,충남 아산시,0,천안 우편집중국,충남 아산시,45.2,0
005P10001,대구 서구,5,대구 우편집중국,0,0,4,3,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,21,0,0,전남 강진군,0,영암 우편집중국,전남 강진군,49.6,0
005P10002,충북 음성군,5,청주 우편집중국,0,0,7,3,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,24,0,0,경기 의왕시,0,성남 우편집중국,경기 의왕시,65.8,0
005P10003,경북 울진군,5,포항 우편집중국,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,19,0,0,강원 인제군,0,원주 우편집중국,강원 인제군,149.60000000000002,0
005P10004,전남 완도군,5,영암 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,20,0,0,전북 남원시,0,진주 우편집중국,전북 남원시,141.7,0
005P10005,전남 영암군,5,영암 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,20,0,0,경기 의왕시,0,성남 우편집중국,경기 의왕시,65.8,0
005P10006,전북 정읍시,5,진주 우편집중국,0,0,14,1,중부권 광역우편물류센터,0,0,0,0,순천 집중과,0,31,0,0,전남 여수시,0,순천 집중과,전남 여수시,30.0,0
005P10007,인천 중구,5,부천 우편집중국,0,0,8,1,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,25,0,0,강원 홍천군,0,원주 우편집중국,강원 홍천군,80.9,0
005P10008,강원 동해시,5,강릉 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,20,0,0,충북 청주시 상당구,0,청주 우편집중국,충북 청주시 상당구,64.7,0
005P10009,전남 강진군,5,영암 우편집중국,0,0,3,2,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,20,0,0,경기 시흥시,0,부천 우편집중국,경기 시흥시,52.9,0
005P10010,경기 이천시,5,성남 우편집중국,0,0,9,1,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,26,0,0,경북 고령군,0,대구 우편집중국,경북 고령군,80.10000000000001,0
005P10011,전남 해남군,5,영암 우편집중국,0,0,3,2,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,20,0,0,부산 부산진구,0,부산 우편집중국,부산 부산진구,69.7,0
005P10012,울산 동구,5,울산 우편집중국,0,0,2,2,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,19,0,0,광주 북구,0,광주 우편집중국,광주 북구,57.0,0
005P10013,강원 속초시,5,강릉 우편집중국,0,0,6,1,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,23,0,0,충북 음성군,0,청주 우편집중국,충북 음성군,97.0,0
005P10014,충남 아산시,5,천안 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,21,0,0,강원 화천군,0,원주 우편집중국,강원 화천군,108.20000000000002,0
005P10015,경기 안양시 만안구,5,성남 우편집중국,0,0,6,1,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,23,0,0,울산 중구,0,울산 우편집중국,울산 중구,30.0,0
005P10016,충북 충주시,5,청주 우편집중국,0,0,4,2,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,21,0,0,인천 서구,0,부천 우편집중국,인천 서구,46.6,0
005P10017,서울 구로구,5,성남 우편집중국,0,0,12,2,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,29,0,0,대전 중구,0,대전 우편집중국,대전 중구,56.9,0
005P10018,경북 예천군,5,안동 우편집중국,0,0,3,2,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,20,0,0,광주 광산구,0,광주 우편집중국,광주 광산구,202.4,0
005P10019,광주 남구,5,광주 우편집중국,0,0,10,2,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,27,0,0,전남 함평군,0,광주 우편집중국,전남 함평군,107.6,0
005P10020,경북 영양군,5,안동 우편집중국,0,0,4,4,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,21,0,0,부산 해운대구,0,부산 우편집중국,부산 해운대구,151.6,0
005P10021,부산 강서구,5,부산 우편집중국,0,0,4,2,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,21,0,0,경기 수원시 팔달구,0,수원 우편집중국,경기 수원시 팔달구,69.3,0
005P10022,부산 연제구,5,부산 우편집중국,0,0,7,3,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,24,0,0,경남 진주시,0,진주 우편집중국,경남 진주시,34.3,0
