택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10182,서울 광진구,0,1,중부권 광역우편물류센터,13,25,경기 이천시,35,0
001P10183,전북 진안군,0,1,중부권 광역우편물류센터,7,19,경기 화성시,29,0
001P10184,경북 경산시,0,1,중부권 광역우편물류센터,12,24,전북 익산시,29,0
001P10185,대전 대덕구,0,1,중부권 광역우편물류센터,3,15,경기 성남시 중원구,26,0
001P10186,서울 성동구,0,1,중부권 광역우편물류센터,12,24,경북 고령군,34,0
001P10187,충북 증평군,0,1,중부권 광역우편물류센터,7,19,경북 구미시,26,0
001P10188,충남 청양군,0,1,중부권 광역우편물류센터,7,19,경남 김해시,34,0
001P10189,충북 증평군,0,1,중부권 광역우편물류센터,7,19,전북 순창군,29,0
001P10190,인천 동구,0,1,중부권 광역우편물류센터,14,26,경남 밀양시,39,0
001P10191,서울 은평구,0,1,중부권 광역우편물류센터,15,27,부산 부산진구,42,0
001P10192,경기 성남시 분당구,0,1,중부권 광역우편물류센터,11,23,전남 순천시,35,0
001P10193,경기 고양시 일산서구,0,1,중부권 광역우편물류센터,14,26,경기 수원시 장안구,36,0
001P10194,부산 부산진구,0,1,중부권 광역우편물류센터,16,28,경남 창원시 마산합포구,41,0
001P10195,경기 고양시 덕양구,0,1,중부권 광역우편물류센터,14,26,전남 목포시,40,0
001P10196,충남 보령시,0,1,중부권 광역우편물류센터,11,23,전북 군산시,31,0
001P10197,전남 광양시,0,1,중부권 광역우편물류센터,13,25,부산 중구,40,0
001P10198,서울 성동구,0,1,중부권 광역우편물류센터,12,24,경남 의령군,35,0
001P10199,전남 담양군,0,1,중부권 광역우편물류센터,11,23,충북 옥천군,26,0
001P10200,경북 고령군,0,1,중부권 광역우편물류센터,11,23,강원 인제군,41,0
001P10201,경남 합천군,0,1,중부권 광역우편물류센터,11,23,광주 광산구,25,0
001P10202,인천 동구,0,1,중부권 광역우편물류센터,14,26,경북 영양군,38,0
001P10203,광주 동구,0,1,중부권 광역우편물류센터,12,24,충북 괴산군,35,0
001P10204,경기 양평군,0,1,중부권 광역우편물류센터,13,25,경북 경주시,39,0
001P10205,경남 하동군,0,1,중부권 광역우편물류센터,12,24,인천 미추홀구,36,0
001P10206,서울 광진구,0,1,중부권 광역우편물류센터,13,25,강원 인제군,43,0
001P10207,경북 봉화군,0,1,중부권 광역우편물류센터,13,25,대전 중구,27,0
001P10208,경기 의왕시,0,1,중부권 광역우편물류센터,11,23,서울 성동구,34,0
001P10209,경기 성남시 중원구,0,1,중부권 광역우편물류센터,12,24,울산 남구,40,0
002P10001,인천 옹진군,0,2,중부권 광역우편물류센터,14,26,경남 고성군,37,0
002P10002,전남 구례군,0,2,중부권 광역우편물류센터,12,24,부산 영도구,39,0
002P10003,대구 서구,0,2,중부권 광역우편물류센터,11,23,부산 사하구,38,0
002P10004,경기 화성시,0,2,중부권 광역우편물류센터,12,24,경북 영양군,36,0
002P10005,서울 동작구,0,2,중부권 광역우편물류센터,13,25,전북 부안군,35,0
002P10006,전북 임실군,0,2,중부권 광역우편물류센터,9,21,충남 청양군,27,0
002P10007,강원 철원군,0,2,중부권 광역우편물류센터,16,28,서울 은평구,42,0
002P10008,경북 영주시,0,2,중부권 광역우편물류센터,14,26,대전 유성구,29,0
002P10009,경북 영덕군,0,2,중부권 광역우편물류센터,16,28,전북 남원시,37,0
002P10010,전남 곡성군,0,2,중부권 광역우편물류센터,13,25,경기 광주시,36,0
002P10011,대구 중구,0,2,중부권 광역우편물류센터,12,24,전남 곡성군,35,0
002P10012,전북 남원시,0,2,중부권 광역우편물류센터,11,23,서울 동작구,34,0
