택배번호,출발지,출발시간,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간,거리,통행량
007P10013,대구 수성구,7,대구 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,24,0,0,인천 중구,0,65.69999999999999,0
007P10014,충북 청주시 청원구,7,청주 우편집중국,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,21,0,0,경남 통영시,0,136.3,0
007P10015,대구 북구,7,대구 우편집중국,0,0,2,3,중부권 광역우편물류센터,0,0,0,0,포항 우편집중국,0,21,0,0,경북 경주시,0,226.3,0
007P10016,서울 종로구,7,동서울 우편집중국,0,0,14,1,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,33,0,0,경남 거제시,0,136.3,0
007P10017,인천 미추홀구,7,부천 우편집중국,0,0,7,3,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,26,0,0,경기 양평군,0,144.5,0
007P10018,경북 군위군,7,대구 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,24,0,0,경기 군포시,0,55.7,0
007P10019,서울 도봉구,7,의정부 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,24,0,0,전남 장성군,0,39.1,0
007P10020,강원 양양군,7,강릉 우편집중국,0,0,4,3,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,23,0,0,전북 군산시,0,306.5,0
007P10021,경기 평택시,7,수원 우편집중국,0,0,12,2,중부권 광역우편물류센터,0,0,0,0,순천 집중과,0,31,0,0,전남 순천시,0,35.9,0
007P10022,전남 나주시,7,광주 우편집중국,0,0,9,2,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,28,0,0,경남 합천군,0,149.4,0
007P10023,경기 안양시 동안구,7,성남 우편집중국,0,0,6,1,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,25,0,0,부산 남구,0,35.2,0
007P10024,인천 동구,7,부천 우편집중국,0,0,9,2,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,28,0,0,경기 수원시 영통구,0,30.0,0
007P10025,충남 서천군,7,대전 우편집중국,0,0,10,1,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,29,0,0,인천 중구,0,65.69999999999999,0
007P10026,부산 중구,7,부산 우편집중국,0,0,7,1,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,26,0,0,서울 강동구,0,53.5,0
007P10027,경남 김해시,7,부산 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,24,0,0,경기 평택시,0,105.19999999999999,0
007P10028,전남 강진군,7,영암 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,22,0,0,충남 예산군,0,113.30000000000001,0
007P10029,전남 고흥군,7,순천 집중과,0,0,3,4,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,22,0,0,충북 제천시,0,62.3,0
008P10001,인천 연수구,8,부천 우편집중국,0,0,8,1,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,28,0,0,서울 광진구,0,30.0,0
008P10002,전남 목포시,8,영암 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,23,0,0,경남 통영시,0,136.3,0
008P10003,울산 중구,8,울산 우편집중국,0,0,2,2,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,22,0,0,전남 강진군,0,49.6,0
008P10004,강원 삼척시,8,강릉 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,강릉 우편집중국,0,24,0,0,강원 양양군,0,67.6,0
008P10005,대구 동구,8,대구 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,25,0,0,경기 안양시 만안구,0,55.7,0
008P10006,경북 청도군,8,대구 우편집중국,0,0,7,1,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,27,0,0,강원 철원군,0,55.2,0
008P10007,전남 여수시,8,순천 집중과,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,22,0,0,경기 의왕시,0,65.8,0
008P10008,대전 유성구,8,대전 우편집중국,0,0,4,4,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,24,0,0,전북 익산시,0,199.90000000000003,0
008P10009,경북 칠곡군,8,대구 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,24,0,0,충남 서산시,0,128.0,0
008P10010,강원 고성군,8,강릉 우편집중국,0,0,6,2,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,26,0,0,충북 보은군,0,86.9,0
008P10011,경기 화성시,8,수원 우편집중국,0,0,13,1,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,33,0,0,경남 합천군,0,149.4,0
008P10012,전북 완주군,8,진주 우편집중국,0,0,11,1,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,31,0,0,경기 군포시,0,55.7,0
009P10001,경기 포천시,9,의정부 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,26,0,0,전남 목포시,0,44.6,0
009P10002,전북 정읍시,9,진주 우편집중국,0,0,14,2,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,35,0,0,경남 진주시,0,34.3,0
009P10003,서울 양천구,9,부천 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,24,0,0,인천 중구,0,65.69999999999999,0
009P10004,강원 동해시,9,강릉 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,24,0,0,광주 남구,0,150.2,0
009P10005,경남 창원시 성산구,9,창원 우편집중국,0,0,7,2,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,28,0,0,충북 증평군,0,58.2,0
009P10006,부산 동구,9,부산 우편집중국,0,0,4,2,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,25,0,0,경남 창원시 마산합포구,0,30.0,0
009P10007,경기 수원시 권선구,9,수원 우편집중국,0,0,9,1,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,30,0,0,경북 상주시,0,97.00000000000001,0
009P10008,대구 북구,9,대구 우편집중국,0,0,2,4,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,23,0,0,울산 남구,0,30.0,0
009P10009,서울 노원구,9,의정부 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,26,0,0,충남 서산시,0,128.0,0
009P10010,부산 영도구,9,부산 우편집중국,0,0,7,3,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,28,0,0,경북 구미시,0,75.5,0
009P10011,경기 안산시 상록구,9,부천 우편집중국,0,0,9,2,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,30,0,0,대구 동구,0,49.8,0
009P10012,경기 안산시 단원구,9,부천 우편집중국,0,0,8,3,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,29,0,0,전남 목포시,0,44.6,0
009P10013,경기 양주시,9,의정부 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,24,0,0,경북 청송군,0,90.4,0
009P10014,대구 동구,9,대구 우편집중국,0,0,5,3,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,26,0,0,경기 화성시,0,110.39999999999998,0
009P10015,경북 김천시,9,대구 우편집중국,0,0,7,3,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,28,0,0,전남 함평군,0,107.6,0
009P10016,강원 양구군,9,원주 우편집중국,0,0,8,2,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,29,0,0,경기 군포시,0,55.7,0
009P10017,전남 화순군,9,광주 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,26,0,0,대구 서구,0,42.8,0
009P10018,부산 남구,9,부산 우편집중국,0,0,4,2,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,25,0,0,경남 산청군,0,82.0,0
009P10019,서울 종로구,9,동서울 우편집중국,0,0,14,2,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,35,0,0,광주 북구,0,57.0,0
009P10020,대구 달서구,9,대구 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,26,0,0,경북 칠곡군,0,55.2,0
009P10021,울산 중구,9,울산 우편집중국,0,0,2,3,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,23,0,0,충남 아산시,0,45.2,0
009P10022,강원 홍천군,9,원주 우편집중국,0,0,6,2,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,27,0,0,인천 남동구,0,61.4,0
010P10001,경기 안산시 상록구,10,부천 우편집중국,0,0,9,3,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,31,0,0,경기 수원시 팔달구,0,69.3,0
010P10002,전남 함평군,10,광주 우편집중국,0,0,7,1,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,29,0,0,경기 안성시,0,113.69999999999999,0
010P10003,전남 강진군,10,영암 우편집중국,0,0,3,2,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,25,0,0,충남 태안군,0,128.0,0
010P10004,대전 서구,10,대전 우편집중국,0,0,4,2,중부권 광역우편물류센터,0,0,0,0,포항 우편집중국,0,26,0,0,경북 포항시 남구,0,30.0,0
010P10005,경북 영양군,10,안동 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,26,0,0,경남 함안군,0,48.8,0
010P10006,경기 여주시,10,원주 우편집중국,0,0,7,4,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,29,0,0,서울 동대문구,0,83.6,0
010P10007,경기 여주시,10,원주 우편집중국,0,0,7,4,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,29,0,0,서울 강북구,0,63.7,0
010P10008,전남 곡성군,10,광주 우편집중국,0,0,7,1,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,29,0,0,경북 상주시,0,97.00000000000001,0
010P10009,경기 과천시,10,성남 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,27,0,0,경기 화성시,0,110.39999999999998,0
010P10010,경북 구미시,10,대구 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,27,0,0,충남 금산군,0,153.8,0
011P10001,충북 괴산군,11,청주 우편집중국,0,0,9,2,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,32,0,0,경기 동두천시,0,45.2,0
011P10002,경남 창원시 마산회원구,11,창원 우편집중국,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,25,0,0,전남 강진군,0,49.6,0
011P10003,부산 금정구,11,부산 우편집중국,0,0,7,2,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,30,0,0,울산 남구,0,30.0,0
011P10004,서울 중구,11,동서울 우편집중국,0,0,14,1,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,37,0,0,경북 김천시,0,105.80000000000001,0
011P10005,강원 평창군,11,원주 우편집중국,0,0,6,4,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,29,0,0,부산 사상구,0,69.7,0
011P10006,경남 합천군,11,진주 우편집중국,0,0,8,1,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,31,0,0,강원 홍천군,0,80.9,0
011P10007,대구 동구,11,대구 우편집중국,0,0,5,4,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,28,0,0,경남 창원시 마산회원구,0,30.0,0
011P10008,강원 철원군,11,의정부 우편집중국,0,0,6,2,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,29,0,0,서울 종로구,0,83.6,0
011P10009,대전 중구,11,대전 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,28,0,0,충북 음성군,0,97.0,0
011P10010,부산 수영구,11,부산 우편집중국,0,0,7,2,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,30,0,0,서울 도봉구,0,63.7,0
011P10011,서울 광진구,11,동서울 우편집중국,0,0,2,2,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,25,0,0,경남 김해시,0,39.3,0
011P10012,경북 경산시,11,대구 우편집중국,0,0,6,2,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,29,0,0,경기 성남시 수정구,0,43.0,0
011P10013,부산 연제구,11,부산 우편집중국,0,0,7,3,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,30,0,0,서울 광진구,0,30.0,0
011P10014,충남 서천군,11,대전 우편집중국,0,0,10,2,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,33,0,0,인천 미추홀구,0,61.4,0
011P10015,서울 강서구,11,부천 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,26,0,0,경기 안산시 상록구,0,71.1,0
011P10016,충남 논산시,11,대전 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,27,0,0,경북 청도군,0,78.69999999999999,0
011P10017,경기 고양시 일산동구,11,고양 우편집중국,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,25,0,0,경기 동두천시,0,45.2,0
011P10018,경기 안산시 단원구,11,부천 우편집중국,0,0,8,4,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,31,0,0,강원 인제군,0,149.60000000000002,0
011P10019,세종특별자치시,11,대전 우편집중국,0,0,6,2,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,29,0,0,전남 영암군,0,49.6,0
011P10020,경기 수원시 장안구,11,수원 우편집중국,0,0,9,1,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,32,0,0,경남 거제시,0,136.3,0
011P10021,경남 창원시 성산구,11,창원 우편집중국,0,0,7,3,중부권 광역우편물류센터,0,0,0,0,포항 우편집중국,0,30,0,0,경북 울진군,0,30.0,0
012P10001,서울 송파구,12,동서울 우편집중국,0,0,8,2,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,32,0,0,강원 춘천시,0,108.20000000000002,0
012P10002,경기 이천시,12,성남 우편집중국,0,0,9,1,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,33,0,0,충북 단양군,0,97.8,0
012P10003,경북 성주군,12,대구 우편집중국,0,0,7,2,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,31,0,0,경북 고령군,0,80.10000000000001,0
012P10004,경기 여주시,12,원주 우편집중국,0,0,7,5,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,31,0,0,경남 의령군,0,52.6,0
012P10005,부산 수영구,12,부산 우편집중국,0,0,7,3,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,31,0,0,전북 무주군,0,174.70000000000002,0
012P10006,경기 용인시 처인구,12,성남 우편집중국,0,0,7,3,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,31,0,0,경기 남양주시,0,40.3,0
012P10007,경기 광주시,12,성남 우편집중국,0,0,10,1,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,34,0,0,전북 진안군,0,150.3,0
012P10008,경기 고양시 일산서구,12,고양 우편집중국,0,0,2,3,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,26,0,0,대구 중구,0,30.0,0
012P10009,경기 고양시 일산동구,12,고양 우편집중국,0,0,2,2,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,26,0,0,강원 평창군,0,84.1,0
012P10010,전남 영암군,12,영암 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,27,0,0,충북 청주시 흥덕구,0,43.7,0
012P10011,충북 괴산군,12,청주 우편집중국,0,0,9,3,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,33,0,0,경북 영양군,0,90.4,0
012P10012,경기 고양시 일산서구,12,고양 우편집중국,0,0,2,3,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,26,0,0,경남 함안군,0,48.8,0
012P10013,부산 동구,12,부산 우편집중국,0,0,4,3,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,28,0,0,전남 장성군,0,39.1,0
012P10014,경북 김천시,12,대구 우편집중국,0,0,7,4,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,31,0,0,충북 진천군,0,71.0,0
012P10015,경기 고양시 일산서구,12,고양 우편집중국,0,0,2,3,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,26,0,0,경기 광주시,0,72.39999999999999,0
012P10016,경기 안양시 만안구,12,성남 우편집중국,0,0,6,1,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,30,0,0,경기 성남시 수정구,0,43.0,0
012P10017,충남 서산시,12,천안 우편집중국,0,0,9,1,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,33,0,0,충북 음성군,0,97.0,0
012P10018,경북 봉화군,12,안동 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,28,0,0,전북 고창군,0,233.8,0
012P10019,강원 원주시,12,원주 우편집중국,0,0,2,2,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,26,0,0,충남 금산군,0,153.8,0
012P10020,경북 경산시,12,대구 우편집중국,0,0,6,3,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,30,0,0,광주 서구,0,150.2,0
012P10021,경남 거창군,12,진주 우편집중국,0,0,7,3,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,31,0,0,서울 양천구,0,35.5,0
012P10022,전남 영광군,12,광주 우편집중국,0,0,6,2,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,30,0,0,전북 전주시 완산구,0,213.70000000000005,0
012P10023,경남 창녕군,12,창원 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,29,0,0,대구 달성군,0,53.7,0
012P10024,경북 문경시,12,안동 우편집중국,0,0,7,1,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,31,0,0,충북 옥천군,0,135.1,0
012P10025,충남 금산군,12,천안 우편집중국,0,0,12,1,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,36,0,0,경기 구리시,0,53.0,0
012P10026,서울 성북구,12,동서울 우편집중국,0,0,3,2,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,27,0,0,경북 봉화군,0,56.6,0
012P10027,경남 사천시,12,진주 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,29,0,0,인천 옹진군,0,65.69999999999999,0
012P10028,대전 동구,12,대전 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,29,0,0,광주 서구,0,150.2,0
012P10029,인천 서구,12,부천 우편집중국,0,0,6,1,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,30,0,0,전북 군산시,0,306.5,0
012P10030,부산 중구,12,부산 우편집중국,0,0,7,2,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,31,0,0,경남 양산시,0,93.8,0
012P10031,경기 안양시 동안구,12,성남 우편집중국,0,0,6,2,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,30,0,0,경기 양주시,0,37.7,0
012P10032,경기 성남시 분당구,12,성남 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,29,0,0,충북 청주시 상당구,0,64.7,0
012P10033,서울 도봉구,12,의정부 우편집중국,0,0,5,3,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,29,0,0,경남 창녕군,0,74.6,0
012P10034,경북 의성군,12,안동 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,28,0,0,서울 동작구,0,51.0,0
