택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10156,경기 수원시 권선구,1,77,5,수원 우편집중국,5,17,229,18,중부권 광역우편물류센터,28,40,133,28,천안 우편집중국,47,59,154,3,충남 금산군,67
001P10157,울산 중구,1,30,1,울산 우편집중국,3,15,318,4,중부권 광역우편물류센터,31,43,248,63,동서울 우편집중국,55,67,144,4,경기 양평군,74
001P10158,대전 유성구,1,46,4,대전 우편집중국,3,15,53,8,중부권 광역우편물류센터,18,30,53,1,대전 우편집중국,33,45,102,1,충남 청양군,50
001P10159,강원 원주시,1,30,3,원주 우편집중국,3,15,256,3,중부권 광역우편물류센터,28,40,192,44,대구 우편집중국,50,62,30,2,대구 북구,64
001P10160,전북 고창군,1,234,3,진주 우편집중국,13,25,202,159,중부권 광역우편물류센터,35,47,100,44,청주 우편집중국,52,64,44,3,충북 청주시 흥덕구,66
001P10161,서울 강북구,1,64,3,의정부 우편집중국,4,16,261,24,중부권 광역우편물류센터,29,41,199,40,광주 우편집중국,51,63,108,3,전남 함평군,68
001P10162,전북 익산시,1,200,4,진주 우편집중국,11,23,202,121,중부권 광역우편물류센터,33,45,253,116,부천 우편집중국,58,70,74,6,인천 동구,74
001P10163,강원 철원군,1,55,5,의정부 우편집중국,4,16,261,24,중부권 광역우편물류센터,29,41,229,26,수원 우편집중국,52,64,114,6,경기 안성시,70
001P10164,경남 산청군,1,82,2,진주 우편집중국,5,17,202,14,중부권 광역우편물류센터,27,39,268,15,고양 우편집중국,52,64,39,3,서울 은평구,66
001P10165,부산 동구,1,35,4,부산 우편집중국,3,15,295,8,중부권 광역우편물류센터,30,42,253,73,부천 우편집중국,55,67,36,7,인천 부평구,69
001P10166,경기 안산시 상록구,1,71,5,부천 우편집중국,5,17,253,49,중부권 광역우편물류센터,30,42,368,18,강릉 우편집중국,60,72,97,5,강원 속초시,77
001P10167,경기 성남시 수정구,1,43,3,성남 우편집중국,3,15,218,7,중부권 광역우편물류센터,26,38,199,17,광주 우편집중국,48,60,128,2,전남 구례군,66
001P10168,전북 진안군,1,150,3,진주 우편집중국,9,21,202,59,중부권 광역우편물류센터,31,43,133,49,천안 우편집중국,50,62,175,7,전북 무주군,71
001P10169,부산 동구,1,35,4,부산 우편집중국,3,15,295,8,중부권 광역우편물류센터,30,42,256,58,원주 우편집중국,55,67,108,6,강원 춘천시,72
001P10170,경북 경주시,1,226,3,포항 우편집중국,12,24,271,49,중부권 광역우편물류센터,38,59,253,129,부천 우편집중국,72,84,36,19,서울 양천구,86
001P10171,전남 구례군,1,128,2,광주 우편집중국,7,19,199,37,중부권 광역우편물류센터,29,41,368,13,강릉 우편집중국,59,71,97,1,강원 고성군,76
001P10172,경북 김천시,1,106,2,대구 우편집중국,6,18,192,56,중부권 광역우편물류센터,28,40,253,48,부천 우편집중국,53,65,71,4,경기 안산시 상록구,69
001P10173,경기 안성시,1,114,4,수원 우편집중국,7,19,229,36,중부권 광역우편물류센터,30,42,192,68,대구 우편집중국,52,64,30,4,대구 북구,66
001P10174,경남 창원시 의창구,1,35,6,창원 우편집중국,3,15,251,10,중부권 광역우편물류센터,28,40,248,32,동서울 우편집중국,52,64,79,3,서울 서초구,68
001P10175,울산 남구,1,30,1,울산 우편집중국,3,15,318,4,중부권 광역우편물류센터,31,43,229,36,수원 우편집중국,54,66,110,5,경기 화성시,72
001P10176,광주 동구,1,71,3,광주 우편집중국,5,17,199,12,중부권 광역우편물류센터,27,39,192,33,대구 우편집중국,49,61,54,4,대구 달성군,64
001P10177,경북 영양군,1,90,3,안동 우편집중국,5,17,216,20,중부권 광역우편물류센터,28,40,133,28,천안 우편집중국,47,59,113,2,충남 예산군,65
001P10178,서울 양천구,1,36,1,부천 우편집중국,3,15,253,10,중부권 광역우편물류센터,28,40,202,41,진주 우편집중국,50,62,189,2,전북 완주군,71
001P10179,충북 청주시 청원구,1,30,1,청주 우편집중국,3,15,100,5,중부권 광역우편물류센터,20,32,251,1,창원 우편집중국,45,57,30,1,경남 창원시 마산회원구,59
001P10180,충남 계룡시,1,30,4,대전 우편집중국,3,15,53,8,중부권 광역우편물류센터,18,30,199,2,광주 우편집중국,40,52,71,1,광주 동구,56
001P10181,충북 음성군,1,97,3,청주 우편집중국,6,18,100,39,중부권 광역우편물류센터,23,35,248,8,동서울 우편집중국,47,59,58,1,서울 송파구,62
001P10182,충남 공주시,1,76,3,대전 우편집중국,5,17,53,30,중부권 광역우편물류센터,20,32,295,3,부산 우편집중국,47,59,70,1,부산 부산진구,63
001P10183,부산 수영구,1,60,4,부산 우편집중국,4,16,295,20,중부권 광역우편물류센터,31,43,133,49,천안 우편집중국,50,62,109,5,충남 당진시,67
001P10184,전남 강진군,1,50,3,영암 우편집중국,3,15,290,11,중부권 광역우편물류센터,29,41,218,60,성남 우편집중국,52,64,72,4,경기 광주시,68
001P10185,경북 안동시,1,30,2,안동 우편집중국,3,15,216,4,중부권 광역우편물류센터,26,38,192,25,대구 우편집중국,48,60,48,2,대구 달서구,62
001P10186,경기 파주시,1,48,1,고양 우편집중국,3,15,268,8,중부권 광역우편물류센터,28,40,256,34,원주 우편집중국,53,65,54,4,강원 횡성군,68
001P10187,충북 청주시 흥덕구,1,44,2,청주 우편집중국,3,15,100,5,중부권 광역우편물류센터,20,32,261,1,의정부 우편집중국,45,57,38,1,경기 양주시,59
001P10188,충남 태안군,1,128,4,천안 우편집중국,7,19,133,29,중부권 광역우편물류센터,26,38,256,23,원주 우편집중국,51,63,84,3,강원 평창군,67
001P10189,강원 평창군,1,84,2,원주 우편집중국,5,17,256,18,중부권 광역우편물류센터,30,42,261,41,의정부 우편집중국,55,67,64,6,서울 노원구,70
001P10190,전남 목포시,1,45,1,영암 우편집중국,3,15,290,11,중부권 광역우편물류센터,29,41,271,13,포항 우편집중국,55,67,30,5,경북 포항시 남구,69
001P10191,충남 태안군,1,128,4,천안 우편집중국,7,19,133,29,중부권 광역우편물류센터,26,38,218,23,성남 우편집중국,49,61,64,2,경기 용인시 처인구,64
001P10192,경기 안산시 상록구,1,71,5,부천 우편집중국,5,17,253,49,중부권 광역우편물류센터,30,42,261,41,의정부 우편집중국,55,67,55,5,강원 철원군,70
001P10193,광주 북구,1,57,1,광주 우편집중국,4,16,199,4,중부권 광역우편물류센터,26,38,192,25,대구 우편집중국,48,60,50,2,대구 동구,62
001P10194,경북 칠곡군,1,55,2,대구 우편집중국,4,16,192,29,중부권 광역우편물류센터,26,38,229,6,수원 우편집중국,49,61,30,1,경기 수원시 영통구,63
001P10195,부산 금정구,1,60,4,부산 우편집중국,4,16,295,20,중부권 광역우편물류센터,31,43,295,77,부산 우편집중국,58,70,60,6,부산 연제구,73
001P10196,울산 북구,1,30,1,울산 우편집중국,3,15,318,4,중부권 광역우편물류센터,31,43,202,83,진주 우편집중국,53,65,142,3,전북 남원시,72
001P10197,경기 군포시,1,56,3,성남 우편집중국,4,16,218,24,중부권 광역우편물류센터,27,39,100,11,청주 우편집중국,44,56,71,3,충북 진천군,60
001P10198,경기 수원시 영통구,1,30,5,수원 우편집중국,3,15,229,5,중부권 광역우편물류센터,26,38,251,11,창원 우편집중국,51,63,75,1,경남 창녕군,67
001P10199,인천 옹진군,1,66,4,부천 우편집중국,4,16,253,27,중부권 광역우편물류센터,29,41,199,40,광주 우편집중국,51,63,92,5,전남 곡성군,68
001P10200,대전 유성구,1,46,4,대전 우편집중국,3,15,53,8,중부권 광역우편물류센터,18,30,295,1,부산 우편집중국,45,57,70,1,부산 서구,61
001P10201,경기 하남시,1,51,2,동서울 우편집중국,4,16,248,12,중부권 광역우편물류센터,28,40,216,15,안동 우편집중국,51,63,97,3,경북 상주시,68
001P10202,전남 신안군,1,45,1,영암 우편집중국,3,15,290,11,중부권 광역우편물류센터,29,41,216,23,안동 우편집중국,52,64,90,4,경북 청송군,68
001P10203,경기 수원시 영통구,1,30,5,수원 우편집중국,3,15,229,5,중부권 광역우편물류센터,26,38,253,24,부천 우편집중국,51,63,36,5,서울 양천구,65
001P10204,서울 용산구,1,84,2,동서울 우편집중국,5,17,248,25,중부권 광역우편물류센터,29,41,229,26,수원 우편집중국,52,64,86,3,경기 오산시,68
001P10205,경기 김포시,1,36,1,고양 우편집중국,3,15,268,8,중부권 광역우편물류센터,28,40,290,17,영암 우편집중국,54,66,30,2,전남 진도군,68
001P10206,대구 달성군,1,54,3,대구 우편집중국,4,16,192,29,중부권 광역우편물류센터,26,38,256,23,원주 우편집중국,51,63,62,2,강원 영월군,66
001P10207,대전 동구,1,57,3,대전 우편집중국,4,16,53,23,중부권 광역우편물류센터,19,31,318,2,울산 우편집중국,47,59,94,2,경남 양산시,64
001P10208,대구 중구,1,30,3,대구 우편집중국,3,15,192,12,중부권 광역우편물류센터,25,37,253,16,부천 우편집중국,50,62,61,3,인천 남동구,65
001P10209,부산 금정구,1,60,4,부산 우편집중국,4,16,295,20,중부권 광역우편물류센터,31,43,233,20,순천 집중과,55,67,84,5,전남 보성군,71
001P10210,충북 영동군,1,164,3,천안 우편집중국,9,21,133,55,중부권 광역우편물류센터,28,40,290,17,영암 우편집중국,54,66,63,3,전남 무안군,69
001P10211,충북 영동군,1,164,3,천안 우편집중국,9,21,133,55,중부권 광역우편물류센터,28,40,218,41,성남 우편집중국,51,63,43,3,경기 성남시 중원구,65
001P10212,부산 수영구,1,60,4,부산 우편집중국,4,16,295,20,중부권 광역우편물류센터,31,43,261,54,의정부 우편집중국,56,68,52,5,경기 포천시,71
001P10213,대구 수성구,1,50,2,대구 우편집중국,3,15,192,12,중부권 광역우편물류센터,25,37,192,17,대구 우편집중국,47,59,84,1,경북 군위군,63
001P10214,대구 북구,1,30,3,대구 우편집중국,3,15,192,12,중부권 광역우편물류센터,25,37,218,17,성남 우편집중국,48,60,56,2,서울 관악구,63
001P10215,충남 계룡시,1,30,4,대전 우편집중국,3,15,53,8,중부권 광역우편물류센터,18,30,268,1,고양 우편집중국,43,55,48,1,경기 파주시,57
001P10216,전북 익산시,1,200,4,진주 우편집중국,11,23,202,121,중부권 광역우편물류센터,33,45,202,125,진주 우편집중국,55,67,82,6,경남 산청군,71
001P10217,경기 의왕시,1,66,1,성남 우편집중국,4,16,218,24,중부권 광역우편물류센터,27,39,268,15,고양 우편집중국,52,64,48,2,경기 파주시,66
001P10218,경기 수원시 권선구,1,77,5,수원 우편집중국,5,17,229,18,중부권 광역우편물류센터,28,40,295,37,부산 우편집중국,55,67,152,4,부산 해운대구,75
001P10219,강원 평창군,1,84,2,원주 우편집중국,5,17,256,18,중부권 광역우편물류센터,30,42,248,50,동서울 우편집중국,54,66,84,4,서울 종로구,70
001P10220,서울 중랑구,1,48,2,의정부 우편집중국,3,15,261,6,중부권 광역우편물류센터,28,40,318,16,울산 우편집중국,56,68,35,1,울산 울주군,70
001P10221,강원 춘천시,1,108,3,원주 우편집중국,6,18,256,33,중부권 광역우편물류센터,31,43,295,77,부산 우편집중국,58,70,34,8,부산 강서구,72
001P10222,인천 부평구,1,36,4,부천 우편집중국,3,15,253,10,중부권 광역우편물류센터,28,40,199,27,광주 우편집중국,50,62,82,2,전남 영광군,66
001P10223,서울 강북구,1,64,3,의정부 우편집중국,4,16,261,24,중부권 광역우편물류센터,29,41,271,13,포항 우편집중국,55,67,168,2,경북 영천시,75
001P10224,광주 남구,1,150,3,광주 우편집중국,9,21,199,69,중부권 광역우편물류센터,31,43,318,38,울산 우편집중국,59,71,65,6,부산 기장군,74
001P10225,전남 보성군,1,84,3,순천 집중과,5,17,233,19,중부권 광역우편물류센터,29,41,216,23,안동 우편집중국,52,64,97,6,경북 상주시,69
001P10226,경남 창원시 의창구,1,35,6,창원 우편집중국,3,15,251,10,중부권 광역우편물류센터,28,40,202,41,진주 우편집중국,50,62,190,3,전북 전주시 덕진구,72
001P10227,경기 안성시,1,114,4,수원 우편집중국,7,19,229,36,중부권 광역우편물류센터,30,42,295,65,부산 우편집중국,57,69,70,3,부산 서구,73
001P10228,경북 청송군,1,90,2,안동 우편집중국,5,17,216,20,중부권 광역우편물류센터,28,40,253,48,부천 우편집중국,53,65,36,4,인천 부평구,67
001P10229,경북 영양군,1,90,3,안동 우편집중국,5,17,216,20,중부권 광역우편물류센터,28,40,251,20,창원 우편집중국,53,65,136,2,경남 거제시,72
001P10230,인천 부평구,1,36,4,부천 우편집중국,3,15,253,10,중부권 광역우편물류센터,28,40,233,9,순천 집중과,52,64,58,3,전남 고흥군,67
001P10231,경기 포천시,1,52,2,의정부 우편집중국,4,16,261,24,중부권 광역우편물류센터,29,41,233,12,순천 집중과,53,65,84,3,전남 보성군,69
001P10232,대전 동구,1,57,3,대전 우편집중국,4,16,53,23,중부권 광역우편물류센터,19,31,192,2,대구 우편집중국,41,53,106,1,경북 김천시,58
001P10233,충남 당진시,1,109,2,천안 우편집중국,6,18,133,13,중부권 광역우편물류센터,25,37,202,15,진주 우편집중국,47,59,270,1,전북 부안군,73
001P10234,대구 서구,1,43,3,대구 우편집중국,3,15,192,12,중부권 광역우편물류센터,25,37,261,5,의정부 우편집중국,50,62,38,2,경기 양주시,64
001P10235,전북 남원시,1,142,1,진주 우편집중국,8,20,202,44,중부권 광역우편물류센터,30,42,133,45,천안 우편집중국,49,61,30,4,충남 천안시 서북구,63
001P10236,경기 수원시 영통구,1,30,5,수원 우편집중국,3,15,229,5,중부권 광역우편물류센터,26,38,318,7,울산 우편집중국,54,66,30,1,울산 남구,68
001P10237,경남 창원시 마산회원구,1,30,2,창원 우편집중국,3,15,251,10,중부권 광역우편물류센터,28,40,268,20,고양 우편집중국,53,65,30,1,경기 고양시 일산동구,67
001P10238,서울 서초구,1,79,1,동서울 우편집중국,5,17,248,25,중부권 광역우편물류센터,29,41,229,26,수원 우편집중국,52,64,69,4,경기 수원시 팔달구,67
001P10239,충남 예산군,1,113,2,천안 우편집중국,7,19,133,29,중부권 광역우편물류센터,26,38,192,25,대구 우편집중국,48,60,79,3,경북 청도군,64
001P10240,경남 창원시 마산회원구,1,30,2,창원 우편집중국,3,15,251,10,중부권 광역우편물류센터,28,40,256,34,원주 우편집중국,53,65,84,4,강원 평창군,69
001P10241,서울 송파구,1,58,3,동서울 우편집중국,4,16,248,12,중부권 광역우편물류센터,28,40,53,20,대전 우편집중국,43,55,46,4,대전 유성구,57
001P10242,경북 경주시,1,226,3,포항 우편집중국,12,24,271,49,중부권 광역우편물류센터,38,59,192,119,대구 우편집중국,69,81,79,14,경북 청도군,85
001P10243,서울 종로구,1,84,1,동서울 우편집중국,5,17,248,25,중부권 광역우편물류센터,29,41,202,58,진주 우편집중국,51,63,133,4,전북 장수군,70
001P10244,경기 과천시,1,48,1,성남 우편집중국,3,15,218,7,중부권 광역우편물류센터,26,38,192,25,대구 우편집중국,48,60,54,1,대구 달성군,63
001P10245,경기 안산시 상록구,1,71,5,부천 우편집중국,5,17,253,49,중부권 광역우편물류센터,30,42,202,71,진주 우편집중국,52,64,42,4,경남 사천시,66
001P10246,전남 나주시,1,140,2,광주 우편집중국,8,20,199,50,중부권 광역우편물류센터,30,42,248,50,동서울 우편집중국,54,66,30,4,서울 광진구,68
001P10247,경기 성남시 분당구,1,39,2,성남 우편집중국,3,15,218,7,중부권 광역우편물류센터,26,38,268,10,고양 우편집중국,51,63,42,2,서울 마포구,65
001P10248,충남 계룡시,1,30,4,대전 우편집중국,3,15,53,8,중부권 광역우편물류센터,18,30,199,2,광주 우편집중국,40,52,150,1,광주 서구,60
001P10249,전북 전주시 덕진구,1,190,2,진주 우편집중국,11,23,202,121,중부권 광역우편물류센터,33,45,53,48,대전 우편집중국,48,60,76,12,충남 공주시,64
001P10250,대전 중구,1,57,4,대전 우편집중국,4,16,53,23,중부권 광역우편물류센터,19,31,248,1,동서울 우편집중국,43,55,82,1,서울 강남구,59
001P10251,경남 진주시,1,34,1,진주 우편집중국,3,15,202,4,중부권 광역우편물류센터,25,37,271,2,포항 우편집중국,51,63,168,1,경북 영천시,71
001P10252,인천 서구,1,47,2,부천 우편집중국,3,15,253,10,중부권 광역우편물류센터,28,40,192,44,대구 우편집중국,50,62,43,4,대구 서구,64
001P10253,전남 해남군,1,50,4,영암 우편집중국,3,15,290,11,중부권 광역우편물류센터,29,41,133,40,천안 우편집중국,48,60,135,8,충북 옥천군,67
001P10254,부산 해운대구,1,152,3,부산 우편집중국,9,21,295,113,중부권 광역우편물류센터,36,59,218,143,성남 우편집중국,70,82,56,16,서울 관악구,85
001P10255,경기 성남시 분당구,1,39,2,성남 우편집중국,3,15,218,7,중부권 광역우편물류센터,26,38,268,10,고양 우편집중국,51,63,30,2,경기 고양시 덕양구,65
001P10256,경기 평택시,1,105,1,수원 우편집중국,6,18,229,28,중부권 광역우편물류센터,29,41,233,12,순천 집중과,53,65,58,4,전남 고흥군,68
001P10257,경남 고성군,1,117,3,창원 우편집중국,7,19,251,38,중부권 광역우편물류센터,32,44,229,44,수원 우편집중국,55,67,114,7,경기 안성시,73
